Time (s),RF (V),DC (V),current (V)
3097.53344297,1.345,1.309,0.000398656047
3097.73015118,1.345,1.3096,0.000396694642
3097.92865801,1.345,1.3102,0.000395989985
3098.12944818,1.345,1.3108,0.000393720094
3098.33235812,1.345,1.3114,0.000394940713
3098.53401399,1.345,1.312,0.000393360338
3098.73562098,1.345,1.3126,0.0003935498
3098.93327498,1.345,1.3132,0.000394253691
3099.13184905,1.345,1.3138,0.000397417221
3099.32720399,1.345,1.3144,0.000392847922
3099.53398609,1.345,1.315,0.000393362831
3099.73303199,1.345,1.3156,0.00039681012
3099.93450403,1.345,1.3162,0.000395457155
3100.13614202,1.345,1.3168,0.000393020229
3100.33516097,1.345,1.3174,0.000395614513
3100.53926301,1.345,1.318,0.000396681513
3100.73584199,1.345,1.3186,0.000394595332
3100.93735719,1.345,1.3192,0.000392829234
3101.13885808,1.345,1.3198,0.000394405298
3101.3381741,1.345,1.3204,0.000396556931
3101.5312891,1.345,1.321,0.000393082903
3101.73882103,1.345,1.3216,0.000393605669
3101.93225908,1.345,1.3222,0.000395817678
3102.13524318,1.345,1.3228,0.000393696328
3102.33658504,1.345,1.3234,0.000393082903
3102.53197002,1.345,1.324,0.000390909323
3102.73878813,1.345,1.3246,0.000395964493
3102.93010902,1.345,1.3252,0.000392365596
3103.13225508,1.345,1.3258,0.000395770432
3103.33589005,1.345,1.3264,0.000396503167
3103.54012012,1.345,1.327,0.000394593033
3103.73944306,1.345,1.3276,0.000393729678
3103.94056106,1.345,1.3282,0.000395932389
3104.13730717,1.345,1.3288,0.000399165398
3104.34130716,1.345,1.3294,0.000396013751
3104.53701305,1.345,1.33,0.000395743121
3104.73989105,1.345,1.3306,0.000395281782
3104.93987608,1.345,1.3312,0.000391902245
3105.13837004,1.345,1.3318,0.000393101877
3105.33690715,1.345,1.3324,0.00039358267
3105.54113603,1.345,1.333,0.000397122917
3105.74022913,1.345,1.3336,0.000395691083
3105.94069314,1.345,1.3342,0.000393192823
3106.13935614,1.345,1.3348,0.000394595619
3106.33892703,1.345,1.3354,0.000390758196
3106.54071498,1.345,1.336,0.000388580017
3106.73920608,1.345,1.3366,0.000396016244
3106.94384813,1.345,1.3372,0.000395991518
3107.14289904,1.345,1.3378,0.000392738769
3107.34196711,1.345,1.3384,0.000391602577
3107.54351115,1.345,1.339,0.000395700667
3107.745116,1.345,1.3396,0.000393925271
3107.94169617,1.345,1.3402,0.000394460881
3108.143152,1.345,1.3408,0.000393494983
3108.34490108,1.345,1.3414,0.000396834366
3108.54390717,1.345,1.342,0.000394206732
3108.74568915,1.345,1.3426,0.000394984413
3108.94529104,1.345,1.3432,0.000396019309
3109.14699006,1.345,1.3438,0.000392558124
3109.34017801,1.345,1.3444,0.000390380712
3109.54655004,1.345,1.345,0.00039352584
3109.74307203,1.345,1.3456,0.000395777237
3109.94469213,1.345,1.3462,0.00039464833
3110.14636207,1.345,1.3468,0.00039052772
3110.34795809,1.345,1.3474,0.000394502374
3110.54693818,1.345,1.348,0.000398555232
3110.74317908,1.345,1.3486,0.000392365116
3110.94434309,1.345,1.3492,0.000394239315
3111.14411306,1.345,1.3498,0.000397726473
3111.34820008,1.345,1.3504,0.000395009426
3111.54747701,1.345,1.351,0.000395565542
3111.74883103,1.345,1.3516,0.000397215109
3111.94877219,1.345,1.3522,0.000400633075
3112.15065408,1.345,1.3528,0.000401435768
3112.34942198,1.345,1.3534,0.000409281103
3112.550735,1.345,1.354,0.000416747134
3112.74203396,1.345,1.3546,0.000421703501
3112.94787216,1.345,1.3552,0.000438982309
3113.14948606,1.345,1.3558,0.000465963976
3113.35116601,1.345,1.3564,0.000498405515
3113.55026007,1.345,1.357,0.000543618472
3113.75188518,1.345,1.3576,0.000606928266
3113.95085597,1.345,1.3582,0.000688949756
3114.14984608,1.345,1.3588,0.000780236439
3114.351403,1.345,1.3594,0.000913569289
3114.55054116,1.345,1.36,0.00106787118
3114.75215697,1.345,1.3606,0.00125317002
3114.95254111,1.345,1.3612,0.00148055557
3115.1536901,1.345,1.3618,0.00170901147
3115.35233903,1.345,1.3624,0.00196022829
3115.54788899,1.345,1.363,0.00220153008
3115.75304198,1.345,1.3636,0.00243317069
3115.95415211,1.345,1.3642,0.00263707553
3116.15014911,1.345,1.3648,0.00278707012
3116.34894514,1.345,1.3654,0.00289824073
3116.55334115,1.345,1.366,0.00298639426
3116.75243616,1.345,1.3666,0.00308730617
3116.95399404,1.345,1.3672,0.00314830698
3117.15082312,1.345,1.3678,0.00320191832
3117.35472107,1.345,1.3684,0.0032651503
3117.5536201,1.345,1.369,0.00332198027
3117.75514698,1.345,1.3696,0.00336104499
3117.94641018,1.345,1.3702,0.00340682365
3118.15093017,1.345,1.3708,0.0034636427
3118.3502841,1.345,1.3714,0.00352084959
3118.55689597,1.345,1.372,0.00358333167
3118.75651813,1.345,1.3726,0.00366040408
3118.95842218,1.345,1.3732,0.00374780514
3119.1569581,1.345,1.3738,0.00385104789
3119.35524511,1.345,1.3744,0.00397487137
3119.55670118,1.345,1.375,0.00414462866
3119.75563312,1.345,1.3756,0.00431978276
3119.95405316,1.345,1.3762,0.00453823738
3120.15638399,1.345,1.3768,0.00476507372
3120.35779405,1.345,1.3774,0.00502204662
3120.55625796,1.345,1.378,0.0052555299
3120.7578311,1.345,1.3786,0.00545287749
3120.95750618,1.345,1.3792,0.00571450528
3121.15908003,1.345,1.3798,0.00597460942
3121.35802913,1.345,1.3804,0.00620950479
3121.55732608,1.345,1.381,0.00641870381
3121.75780606,1.345,1.3816,0.00660565193
3121.95809913,1.345,1.3822,0.00678863364
3122.15794396,1.345,1.3828,0.00694251137
3122.35885406,1.345,1.3834,0.00709558813
3122.56122112,1.345,1.384,0.00723129974
3122.75208116,1.345,1.3846,0.00736368203
3122.95729303,1.345,1.3852,0.00752254545
3123.15962601,1.345,1.3858,0.00769294549
3123.36378312,1.345,1.3864,0.00786544291
3123.56026697,1.345,1.387,0.00803845343
3123.75894618,1.345,1.3876,0.00824738258
3123.9609201,1.345,1.3882,0.00842491592
3124.16228414,1.345,1.3888,0.00861556702
3124.36137414,1.345,1.3894,0.00878856287
3124.56307817,1.345,1.39,0.00896410557
3124.76217198,1.345,1.3906,0.00914809381
3124.96210909,1.345,1.3912,0.00934246838
3125.16414404,1.345,1.3918,0.00953602934
3125.35660696,1.345,1.3924,0.00974942984
3125.56058812,1.345,1.393,0.00997028191
3125.76240802,1.345,1.3936,0.0102167114
3125.96380115,1.345,1.3942,0.0104620247
3126.16301703,1.345,1.3948,0.0107111065
3126.36440206,1.345,1.3954,0.0109909806
3126.56103802,1.345,1.396,0.0112577809
3126.76508713,1.345,1.3966,0.0115241499
3126.96410203,1.345,1.3972,0.0117734202
3127.16600513,1.345,1.3978,0.0120062974
3127.36481714,1.345,1.3984,0.0122334251
3127.56126118,1.345,1.399,0.012419429
3127.76536107,1.345,1.3996,0.0125800011
3127.96451998,1.345,1.4002,0.0127267979
3128.16721106,1.345,1.4008,0.0128475821
3128.36839199,1.345,1.4014,0.0129398986
3128.56119514,1.345,1.402,0.0130169286
3128.76551318,1.345,1.4026,0.0130836335
3128.96632099,1.345,1.4032,0.013147036
3129.16545296,1.345,1.4038,0.0132025518
3129.36710906,1.345,1.4044,0.0132704323
3129.56426597,1.345,1.405,0.0133382872
3129.76840901,1.345,1.4056,0.0134284501
3129.96762013,1.345,1.4062,0.0135340554
3130.1666851,1.345,1.4068,0.0136468519
3130.37044406,1.345,1.4074,0.0137859867
3130.56735802,1.345,1.408,0.0139454376
3130.76865196,1.345,1.4086,0.0141209133
3130.96761203,1.345,1.4092,0.0143474762
3131.16834307,1.345,1.4098,0.0145557182
3131.36914206,1.345,1.4104,0.0147847958
3131.57099819,1.345,1.411,0.0150342469
3131.76206803,1.345,1.4116,0.0153067714
3131.9698441,1.345,1.4122,0.0155696259
3132.16926503,1.345,1.4128,0.0158730015
3132.37108397,1.345,1.4134,0.0161792557
3132.56747413,1.345,1.414,0.016485858
3132.76886606,1.345,1.4146,0.0167916331
3132.97083807,1.345,1.4152,0.0171107212
3133.1722641,1.345,1.4158,0.0174312122
3133.37133908,1.345,1.4164,0.0177658388
3133.57282805,1.345,1.417,0.0180757196
3133.77188516,1.345,1.4176,0.018378453
3133.97163796,1.345,1.4182,0.0186523224
3134.170892,1.345,1.4188,0.0189178056
3134.36957312,1.345,1.4194,0.0191887346
3134.57011509,1.345,1.42,0.0194401383
3135.89854503,1.3456,1.3,0.0047151366
3136.06887317,1.3456,1.3006,0.00180101546
3136.23914599,1.3456,1.3012,0.000736091728
3136.40892315,1.3456,1.3018,0.000478722651
3136.58000302,1.3456,1.3024,0.000419177162
3136.77561116,1.3456,1.303,0.000403179634
3136.97462916,1.3456,1.3036,0.000397251525
3137.17627501,1.3456,1.3042,0.000399900626
3137.37526298,1.3456,1.3048,0.000397266667
3137.57705116,1.3456,1.3054,0.000394807794
3137.77562118,1.3456,1.306,0.000393342324
3137.97802305,1.3456,1.3066,0.000399175268
3138.17206001,1.3456,1.3072,0.000396438674
3138.37159204,1.3456,1.3078,0.000391588681
3138.57705712,1.3456,1.3084,0.000394867403
3138.77610207,1.3456,1.309,0.000393303508
3138.97766709,1.3456,1.3096,0.000394612774
3139.17663908,1.3456,1.3102,0.000393458854
3139.37818003,1.3456,1.3108,0.000394707745
3139.57806015,1.3456,1.3114,0.000395481114
3139.77630711,1.3456,1.312,0.000390776597
3139.97292018,1.3456,1.3126,0.000394943492
3140.179528,1.3456,1.3132,0.000393739262
3140.37812018,1.3456,1.3138,0.000390986372
3140.58046913,1.3456,1.3144,0.000391683459
3140.78031111,1.3456,1.315,0.00039303767
3140.98201203,1.3456,1.3156,0.000396171396
3141.18088913,1.3456,1.3162,0.000396272978
3141.37874913,1.3456,1.3168,0.000394313586
3141.58020401,1.3456,1.3174,0.00039380069
3141.78176117,1.3456,1.318,0.000392241301
3141.97837615,1.3456,1.3186,0.000393156694
3142.17993212,1.3456,1.3192,0.000396591814
3142.38152218,1.3456,1.3198,0.000398764914
3142.58058119,1.3456,1.3204,0.000396142072
3142.78467512,1.3456,1.321,0.000397683059
3142.98116517,1.3456,1.3216,0.000395714849
3143.18272209,1.3456,1.3222,0.000389861491
3143.38171697,1.3456,1.3228,0.000394336299
3143.583215,1.3456,1.3234,0.000394114253
3143.78240418,1.3456,1.324,0.000396641838
3143.98306298,1.3456,1.3246,0.000396078918
3144.18084717,1.3456,1.3252,0.000393652628
3144.38090014,1.3456,1.3258,0.000395696928
3144.58488607,1.3456,1.3264,0.000391554565
3144.77926517,1.3456,1.327,0.000389432449
3144.98406601,1.3456,1.3276,0.000391834013
3145.18306899,1.3456,1.3282,0.000393771652
3145.38215113,1.3456,1.3288,0.000394479855
3145.57595015,1.3456,1.3294,0.000392002008
3145.77747297,1.3456,1.33,0.000393969738
3145.98427105,1.3456,1.3306,0.000392420699
3146.18334818,1.3456,1.3312,0.000392020215
3146.38491797,1.3456,1.3318,0.000393913388
3146.58652306,1.3456,1.3324,0.000395968518
3146.78551507,1.3456,1.333,0.000394868649
3146.98717308,1.3456,1.3336,0.000393960154
3147.18611717,1.3456,1.3342,0.000395521842
3147.38770509,1.3456,1.3348,0.000396238382
3147.58517718,1.3456,1.3354,0.000393650616
3147.78673816,1.3456,1.336,0.000395902585
3147.98875713,1.3456,1.3366,0.000394658486
3148.18750715,1.3456,1.3372,0.000394981634
3148.38894105,1.3456,1.3378,0.000390337012
3148.59033012,1.3456,1.3384,0.000395284081
3148.78863096,1.3456,1.339,0.000396826795
3148.98775005,1.3456,1.3396,0.000392566461
3149.18926716,1.3456,1.3402,0.00039524642
3149.38824606,1.3456,1.3408,0.000398234097
3149.58975506,1.3456,1.3414,0.000394963426
3149.7912991,1.3456,1.342,0.000391939907
3149.99039316,1.3456,1.3426,0.000394367442
3150.1896131,1.3456,1.3432,0.000397311613
3150.38858008,1.3456,1.3438,0.000394995243
3150.59011102,1.3456,1.3444,0.000395569281
3150.78913617,1.3456,1.345,0.00039445053
3150.98970699,1.3456,1.3456,0.000391449724
3151.19072819,1.3456,1.3462,0.000392652135
3151.39244008,1.3456,1.3468,0.000398165385
3151.58779407,1.3456,1.3474,0.000395501335
3151.78899312,1.3456,1.348,0.000396356353
3151.990973,1.3456,1.3486,0.000395003867
3152.19244409,1.3456,1.3492,0.000391915374
3152.38882804,1.3456,1.3498,0.000392363584
3152.59437418,1.3456,1.3504,0.000393367142
3152.79219699,1.3456,1.351,0.000392446478
3152.99024606,1.3456,1.3516,0.000397935195
3153.19271016,1.3456,1.3522,0.00039765728
3153.39182997,1.3456,1.3528,0.000401478989
3153.59341311,1.3456,1.3534,0.000407055392
3153.79264617,1.3456,1.354,0.000412029967
3153.99125409,1.3456,1.3546,0.000420123412
3154.19393301,1.3456,1.3552,0.000435410724
3154.39318204,1.3456,1.3558,0.000453610197
3154.58973002,1.3456,1.3564,0.000481281379
3154.79151011,1.3456,1.357,0.00051792489
3154.99183416,1.3456,1.3576,0.000569206639
3155.19182515,1.3456,1.3582,0.000644643855
3155.39490318,1.3456,1.3588,0.000740997591
3155.59100604,1.3456,1.3594,0.00086755843
3155.79239106,1.3456,1.36,0.00102499059
3155.99472713,1.3456,1.3606,0.00120272527
3156.19358301,1.3456,1.3612,0.00139737144
3156.39264917,1.3456,1.3618,0.00161385076
3156.59437418,1.3456,1.3624,0.00185033686
3156.79568219,1.3456,1.363,0.00209036522
3156.99588799,1.3456,1.3636,0.00230870993
3157.192065,1.3456,1.3642,0.00251500013
3157.39908004,1.3456,1.3648,0.00268610128
3157.59872413,1.3456,1.3654,0.00283443117
3157.79959297,1.3456,1.366,0.00296470811
3157.99140096,1.3456,1.3666,0.00305947763
3158.19635701,1.3456,1.3672,0.00314814205
3158.39165211,1.3456,1.3678,0.00320744872
3158.59700203,1.3456,1.3684,0.00326053452
3158.79599214,1.3456,1.369,0.00329871825
3158.99774313,1.3456,1.3696,0.00333101757
3159.1992681,1.3456,1.3702,0.00337146688
3159.39600801,1.3456,1.3708,0.00342000025
3159.59726715,1.3456,1.3714,0.00347509038
3159.79903698,1.3456,1.372,0.00353654265
3159.99901605,1.3456,1.3726,0.00359667886
3160.19952011,1.3456,1.3732,0.00366025046
3160.4023211,1.3456,1.3738,0.00375259782
3160.59766102,1.3456,1.3744,0.00385563492
3160.80262899,1.3456,1.375,0.00398466518
3160.99959397,1.3456,1.3756,0.00413434094
3161.20025206,1.3456,1.3762,0.00432204
3161.40129304,1.3456,1.3768,0.0045301862
3161.59775209,1.3456,1.3774,0.00475715488
3161.80192113,1.3456,1.378,0.00500895081
3161.99970317,1.3456,1.3786,0.005292229
3162.20072913,1.3456,1.3792,0.00555496528
3162.40305114,1.3456,1.3798,0.00582617248
3162.59983802,1.3456,1.3804,0.00607837542
3162.80026507,1.3456,1.381,0.00629818052
3163.00257707,1.3456,1.3816,0.00650169877
3163.20283008,1.3456,1.3822,0.00669523222
3163.40018916,1.3456,1.3828,0.00687785963
3163.60334301,1.3456,1.3834,0.00702864858
3163.80486608,1.3456,1.384,0.00717027594
3164.00395107,1.3456,1.3846,0.00734281601
3164.20315409,1.3456,1.3852,0.00752454653
3164.40463614,1.3456,1.3858,0.00769640543
3164.60376,1.3456,1.3864,0.00786334255
3164.80528808,1.3456,1.387,0.00804080191
3165.00190401,1.3456,1.3876,0.00820948232
3165.20581412,1.3456,1.3882,0.00837566448
3165.40513396,1.3456,1.3888,0.00853446552
3165.6028161,1.3456,1.3894,0.00871330007
3165.80653119,1.3456,1.39,0.00886911822
3166.00782514,1.3456,1.3906,0.00904789738
3166.198282,1.3456,1.3912,0.00923854023
3166.40543818,1.3456,1.3918,0.00943152916
3166.60873699,1.3456,1.3924,0.00963451602
3166.80835605,1.3456,1.393,0.00985801096
3167.00485396,1.3456,1.3936,0.0100931319
3167.20748711,1.3456,1.3942,0.0103340426
3167.40795803,1.3456,1.3948,0.0106027697
3167.60709906,1.3456,1.3954,0.0108750509
3167.80862212,1.3456,1.396,0.0111522971
3168.00471997,1.3456,1.3966,0.011407852
3168.20922399,1.3456,1.3972,0.0116541014
3168.40950918,1.3456,1.3978,0.0119047508
3168.60735703,1.3456,1.3984,0.0121404001
3168.80557108,1.3456,1.399,0.0123377274
3169.01102614,1.3456,1.3996,0.0125149276
3169.20221901,1.3456,1.4002,0.0126652867
3169.40863299,1.3456,1.4008,0.0127877175
3169.60993099,1.3456,1.4014,0.0128891897
3169.81149411,1.3456,1.402,0.0129840687
3170.01062918,1.3456,1.4026,0.0130588517
3170.20714617,1.3456,1.4032,0.0131216636
3170.40870214,1.3456,1.4038,0.0131830527
3170.61022496,1.3456,1.4044,0.0132480021
3170.8089571,1.3456,1.405,0.0133218568
3171.01107216,1.3456,1.4056,0.0134186428
3171.21246409,1.3456,1.4062,0.0135180925
3171.41261315,1.3456,1.4068,0.0136365404
3171.60507107,1.3456,1.4074,0.0137796668
3171.81206918,1.3456,1.408,0.0139620809
3172.01353002,1.3456,1.4086,0.0141472307
3172.21272707,1.3456,1.4092,0.0143208767
3172.41427517,1.3456,1.4098,0.0145337021
3172.61329103,1.3456,1.4104,0.0147678437
3172.81257701,1.3456,1.411,0.0149914721
3173.01204109,1.3456,1.4116,0.0152508096
3173.2050271,1.3456,1.4122,0.0155403967
3173.40728617,1.3456,1.4128,0.0157933483
3173.60978103,1.3456,1.4134,0.016101805
3173.81512403,1.3456,1.414,0.0164052589
3174.00738907,1.3456,1.4146,0.0167083395
3174.218297,1.3456,1.4152,0.0170332284
3174.41213417,1.3456,1.4158,0.0173452914
3174.61759019,1.3456,1.4164,0.0176771793
3174.818887,1.3456,1.417,0.0180117268
3175.01676297,1.3456,1.4176,0.0182935335
3175.21059012,1.3456,1.4182,0.0185725415
3175.41740108,1.3456,1.4188,0.0188487834
3175.61573195,1.3456,1.4194,0.0191023343
3175.815413,1.3456,1.42,0.0193436646
3177.15620804,1.3462,1.3,0.0046685219
3177.32344604,1.3462,1.3006,0.00177236602
3177.49484301,1.3462,1.3012,0.000749230759
3177.66178107,1.3462,1.3018,0.000481135044
3177.83052516,1.3462,1.3024,0.000423107543
3178.02046299,1.3462,1.303,0.000407782569
3178.2194891,1.3462,1.3036,0.000402703347
3178.42109013,1.3462,1.3042,0.000402642492
3178.62015104,1.3462,1.3048,0.000397639839
3178.8169961,1.3462,1.3054,0.000397567868
3179.01810098,1.3462,1.306,0.000399388976
3179.21726704,1.3462,1.3066,0.000399146424
3179.41877508,1.3462,1.3072,0.000399123711
3179.62037015,1.3462,1.3078,0.000397098672
3179.82207704,1.3462,1.3084,0.000394964959
3180.02104712,1.3462,1.309,0.0003920068
3180.22446799,1.3462,1.3096,0.000393683965
3180.42028499,1.3462,1.3102,0.000392163485
3180.62031817,1.3462,1.3108,0.000393192823
3180.82715106,1.3462,1.3114,0.000394234043
3181.01992416,1.3462,1.312,0.000392864597
3181.21905112,1.3462,1.3126,0.000394216795
3181.42183304,1.3462,1.3132,0.000388949164
3181.62339997,1.3462,1.3138,0.000394564475
3181.82237411,1.3462,1.3144,0.00039580982
3182.02401996,1.3462,1.315,0.000398280096
3182.21899199,1.3462,1.3156,0.000395713603
3182.42541003,1.3462,1.3162,0.000396584243
3182.62392402,1.3462,1.3168,0.000396381078
3182.82572007,1.3462,1.3174,0.000396369482
3183.02202106,1.3462,1.318,0.000396509206
3183.22734404,1.3462,1.3186,0.000395965739
3183.42557597,1.3462,1.3192,0.000395324716
3183.626858,1.3462,1.3198,0.00039415872
3183.82446098,1.3462,1.3204,0.000394110228
3184.02066016,1.3462,1.321,0.000396699721
3184.22630501,1.3462,1.3216,0.000397840224
3184.42773414,1.3462,1.3222,0.000394290106
3184.62665296,1.3462,1.3228,0.000392628849
3184.81969905,1.3462,1.3234,0.000395080917
3185.02986813,1.3462,1.324,0.000393356026
3185.22575116,1.3462,1.3246,0.000391846376
3185.42790008,1.3462,1.3252,0.000395274211
3185.62765503,1.3462,1.3258,0.000394725186
3185.82786417,1.3462,1.3264,0.000391679627
3186.02288413,1.3462,1.327,0.000396164305
3186.22775507,1.3462,1.3276,0.000396069047
3186.42287898,1.3462,1.3282,0.000394944739
3186.62851906,1.3462,1.3288,0.000392437088
3186.822752,1.3462,1.3294,0.000393075332
3187.02705812,1.3462,1.33,0.000397219135
3187.23135519,1.3462,1.3306,0.000393267093
3187.42922306,1.3462,1.3312,0.000395952323
3187.63023996,1.3462,1.3318,0.00039477847
3187.82964802,1.3462,1.3324,0.000395438181
3188.03124619,1.3462,1.333,0.000394708225
3188.22864699,1.3462,1.3336,0.000393167044
3188.42995214,1.3462,1.3342,0.000397423545
3188.62916803,1.3462,1.3348,0.000396040776
3188.82968616,1.3462,1.3354,0.000394097292
3189.03178096,1.3462,1.336,0.000394204719
3189.22999811,1.3462,1.3366,0.00039382043
3189.42883515,1.3462,1.3372,0.000390975449
3189.63065004,1.3462,1.3378,0.000394128916
3189.8290751,1.3462,1.3384,0.000394207978
3190.03116107,1.3462,1.339,0.000390491877
3190.23266411,1.3462,1.3396,0.000393247639
3190.43386912,1.3462,1.3402,0.000396597372
3190.63331199,1.3462,1.3408,0.000394182966
3190.82450104,1.3462,1.3414,0.000391597019
3191.03386712,1.3462,1.342,0.00039265894
3191.22962618,1.3462,1.3426,0.000394843923
3191.42982602,1.3462,1.3432,0.000394904584
3191.63444614,1.3462,1.3438,0.000392214276
3191.83654499,1.3462,1.3444,0.000395917727
3192.03512406,1.3462,1.345,0.000394807314
3192.23335719,1.3462,1.3456,0.000393123824
3192.43471599,1.3462,1.3462,0.000394065762
3192.63091898,1.3462,1.3468,0.000395044788
3192.83288503,1.3462,1.3474,0.000391607655
3193.03174806,1.3462,1.348,0.000395817391
3193.23594618,1.3462,1.3486,0.000396585489
3193.43259406,1.3462,1.3492,0.000396470298
3193.63667917,1.3462,1.3498,0.000395084176
3193.83563399,1.3462,1.3504,0.000397115826
3194.03468299,1.3462,1.351,0.0003988963
3194.23474216,1.3462,1.3516,0.000399417054
3194.43812299,1.3462,1.3522,0.000400110115
3194.639292,1.3462,1.3528,0.000404596519
3194.83830309,1.3462,1.3534,0.0004054432
3195.03757811,1.3462,1.354,0.000411077965
3195.23751807,1.3462,1.3546,0.000423740709
3195.43905497,1.3462,1.3552,0.000435576993
3195.63229108,1.3462,1.3558,0.000453037406
3195.83848596,1.3462,1.3564,0.000473807971
3196.03503799,1.3462,1.357,0.000511619777
3196.23922014,1.3462,1.3576,0.000555751838
3196.43573403,1.3462,1.3582,0.000615902221
3196.63724113,1.3462,1.3588,0.000705439767
3196.83609009,1.3462,1.3594,0.000819579935
3197.04039097,1.3462,1.36,0.000971886588
3197.239923,1.3462,1.3606,0.0011436118
3197.44114518,1.3462,1.3612,0.00133161379
3197.63295603,1.3462,1.3618,0.00155059904
3197.83995819,1.3462,1.3624,0.00178080811
3198.04216313,1.3462,1.363,0.00204092078
3198.24378896,1.3462,1.3636,0.00226693218
3198.43919015,1.3462,1.3642,0.0024637686
3198.63909101,1.3462,1.3648,0.0026554728
3198.84201217,1.3462,1.3654,0.00282105821
3199.04095602,1.3462,1.366,0.00296026732
3199.24263906,1.3462,1.3666,0.00306361444
3199.44103003,1.3462,1.3672,0.00314759954
3199.64314413,1.3462,1.3678,0.00321738781
3199.83427,1.3462,1.3684,0.00326771104
3200.043823,1.3462,1.369,0.00331131478
3200.24053502,1.3462,1.3696,0.00336074638
3200.44440818,1.3462,1.3702,0.00339504496
3200.64356112,1.3462,1.3708,0.0034377978
3200.8437891,1.3462,1.3714,0.00348574093
3201.04494715,1.3462,1.372,0.00353572836
3201.24072218,1.3462,1.3726,0.00358786494
3201.4421401,1.3462,1.3732,0.00365000442
3201.64622712,1.3462,1.3738,0.00373158096
3201.84521699,1.3462,1.3744,0.00383004139
3202.04424405,1.3462,1.375,0.00395051638
3202.24327612,1.3462,1.3756,0.00409385272
3202.44223404,1.3462,1.3762,0.00426122186
3202.64631915,1.3462,1.3768,0.0044456445
3202.84160709,1.3462,1.3774,0.00467827123
3203.04440308,1.3462,1.378,0.00495046169
3203.24618101,1.3462,1.3786,0.00522172448
3203.44781113,1.3462,1.3792,0.00548997678
3203.64808011,1.3462,1.3798,0.00575926092
3203.84667015,1.3462,1.3804,0.00603549522
3204.04844618,1.3462,1.381,0.00629894248
3204.24983907,1.3462,1.3816,0.00654117106
3204.44157696,1.3462,1.3822,0.00675128087
3204.64695215,1.3462,1.3828,0.00692195988
3204.84859419,1.3462,1.3834,0.00708570817
3205.04140496,1.3462,1.384,0.00724875258
3205.25171018,1.3462,1.3846,0.00743397054
3205.44562101,1.3462,1.3852,0.00761760688
3205.64974499,1.3462,1.3858,0.00780161026
3205.84871316,1.3462,1.3864,0.0079761173
3206.050354,1.3462,1.387,0.00814969802
3206.24143815,1.3462,1.3876,0.0083037127
3206.44844007,1.3462,1.3882,0.00848207556
3206.65000415,1.3462,1.3888,0.00865061836
3206.84902906,1.3462,1.3894,0.0087861912
3207.05064917,1.3462,1.39,0.00896442316
3207.24916101,1.3462,1.3906,0.00913185373
3207.45164013,1.3462,1.3912,0.00930846487
3207.64742613,1.3462,1.3918,0.00948572585
3207.84926105,1.3462,1.3924,0.00967859202
3208.04833817,1.3462,1.393,0.00986760821
3208.25237107,1.3462,1.3936,0.0100680306
3208.45161915,1.3462,1.3942,0.01028584
3208.65302706,1.3462,1.3948,0.0105216901
3208.85189509,1.3462,1.3954,0.0107931226
3209.05047417,1.3462,1.396,0.0110674704
3209.24999905,1.3462,1.3966,0.011332783
3209.44891596,1.3462,1.3972,0.0115756045
3209.65310812,1.3462,1.3978,0.0118470572
3209.8527,1.3462,1.3984,0.0120881511
3210.05497217,1.3462,1.399,0.0122979264
3210.25386,1.3462,1.3996,0.0124752905
3210.45569205,1.3462,1.4002,0.0126452835
3210.65073514,1.3462,1.4008,0.0127562394
3210.85501504,1.3462,1.4014,0.0128612148
3211.04617596,1.3462,1.402,0.0129497304
3211.2516861,1.3462,1.4026,0.0130260938
3211.45456505,1.3462,1.4032,0.0130963983
3211.65366507,1.3462,1.4038,0.0131689984
3211.85513711,1.3462,1.4044,0.0132509577
3212.05109501,1.3462,1.405,0.0133371646
3212.25588107,1.3462,1.4056,0.0134388631
3212.45496511,1.3462,1.4062,0.0135464248
3212.65637398,1.3462,1.4068,0.0136672637
3212.85700297,1.3462,1.4074,0.0138136642
3213.05512118,1.3462,1.408,0.0139665874
3213.25873804,1.3462,1.4086,0.0141419052
3213.45850611,1.3462,1.4092,0.0143084795
3213.65664101,1.3462,1.4098,0.0145201164
3213.86071014,1.3462,1.4104,0.0147192667
3214.05475116,1.3462,1.411,0.0149563478
3214.25879312,1.3462,1.4116,0.0152115672
3214.45798516,1.3462,1.4122,0.0154696347
3214.65695214,1.3462,1.4128,0.0157463775
3214.85862303,1.3462,1.4134,0.0160269273
3215.05766296,1.3462,1.414,0.0163087377
3215.25905514,1.3462,1.4146,0.0166487682
3215.45805097,1.3462,1.4152,0.0169560602
3215.6597321,1.3462,1.4158,0.0172676938
3215.86052513,1.3462,1.4164,0.0175883765
3216.06056905,1.3462,1.417,0.0178964381
3216.26018214,1.3462,1.4176,0.0182076621
3216.46184897,1.3462,1.4182,0.018497311
3216.65469003,1.3462,1.4188,0.0187753301
3216.86067319,1.3462,1.4194,0.0190382839
3217.06054997,1.3462,1.42,0.0192998046
3218.46185017,1.3468,1.3,0.00351822167
3218.65829396,1.3468,1.3006,0.00110124833
3218.85475707,1.3468,1.3012,0.000528143617
3219.06157899,1.3468,1.3018,0.000424637894
3219.26323414,1.3468,1.3024,0.000404924459
3219.46489501,1.3468,1.303,0.000403927991
3219.66376996,1.3468,1.3036,0.000401499209
3219.862746,1.3468,1.3042,0.000399107036
