Time (s),Vsep-dc (div 10) (V),Vsep-rf (div 10) (V),DC Current (1 V = 1 nA) (V),AC current (A) (V),AC Voltage (V) (V)
27662.5398939,8.29205882353,7.74,0.000154581924,0.0,0.0
27663.617667,8.29205882353,7.76333333333,0.000148402852,0.0,0.0
27664.7384949,8.29205882353,7.78666666667,0.000163721165,0.0,0.0
27665.818836,8.29205882353,7.81,0.000163318634,0.0,0.0
27666.959857,8.29205882353,7.83333333333,0.000149305891,0.0,0.0
27668.085418,8.29205882353,7.85666666667,0.000120381893,0.0,0.0
27669.1644368,8.29205882353,7.88,0.000111756067,0.0,0.0
27670.2881348,8.29205882353,7.90333333333,0.000104902824,0.0,0.0
27671.3677249,8.29205882353,7.92666666667,0.000120693289,0.0,0.0
27672.4907579,8.29205882353,7.95,0.000105802008,0.0,0.0
27673.5705719,8.29205882353,7.97333333333,0.000115093817,0.0,0.0
27674.70151,8.29205882353,7.99666666667,0.00019489054,0.0,0.0
27675.7810619,8.29205882353,8.02,0.000427764003,0.0,0.0
27676.8966248,8.29205882353,8.04333333333,0.00142271303,0.0,0.0
27677.9758258,8.29205882353,8.06666666667,0.0057377418,0.0,0.0
27679.096411,8.29205882353,8.09,0.0234685563,0.0,0.0
27680.1756308,8.29205882353,8.11333333333,0.0471242848,0.0,0.0
27681.2997549,8.29205882353,8.13666666667,0.0700711285,0.0,0.0
27682.3791778,8.29205882353,8.16,0.0882893365,0.0,0.0
27683.4997728,8.29205882353,8.18333333333,0.110103226,0.0,0.0
27684.5794499,8.29205882353,8.20666666667,0.127625384,0.0,0.0
27685.7183878,8.29205882353,8.23,0.139311819,0.0,0.0
27686.7972739,8.29205882353,8.25333333333,0.146062667,0.0,0.0
27687.9270608,8.29205882353,8.27666666667,0.149203604,0.0,0.0
27689.005939,8.29205882353,8.3,0.150345564,0.0,0.0
27690.1248748,8.29205882353,8.32333333333,0.150775254,0.0,0.0
27691.205349,8.29205882353,8.34666666667,0.15066416,0.0,0.0
27692.3438308,8.29205882353,8.37,0.149911313,0.0,0.0
27693.4239979,8.29205882353,8.39333333333,0.150079507,0.0,0.0
27694.5434549,8.29205882353,8.41666666667,0.149820185,0.0,0.0
27695.623405,8.29205882353,8.44,0.149709483,0.0,0.0
27696.7533019,8.29205882353,8.46333333333,0.149595759,0.0,0.0
27697.83338,8.29205882353,8.48666666667,0.149836682,0.0,0.0
27698.952204,8.29205882353,8.51,0.149612828,0.0,0.0
27700.032089,8.29205882353,8.53333333333,0.149666646,0.0,0.0
27701.1496949,8.29205882353,8.55666666667,0.149917038,0.0,0.0
27702.2292588,8.29205882353,8.58,0.149028147,0.0,0.0
27703.3531098,8.29205882353,8.60333333333,0.149443115,0.0,0.0
27704.4343779,8.29205882353,8.62666666667,0.148822388,0.0,0.0
27705.5534489,8.29205882353,8.65,0.148547284,0.0,0.0
27706.6362269,8.29205882353,8.67333333333,0.148201975,0.0,0.0
27707.7555399,8.29205882353,8.69666666667,0.147132883,0.0,0.0
27708.8355088,8.29205882353,8.72,0.146649713,0.0,0.0
27709.9733958,8.29205882353,8.74333333333,0.145548646,0.0,0.0
27711.0540669,8.29205882353,8.76666666667,0.144391789,0.0,0.0
27712.1941719,8.29205882353,8.79,0.143574122,0.0,0.0
27713.3020098,8.29205882353,8.81333333333,0.142563964,0.0,0.0
27714.4025378,8.29205882353,8.83666666667,0.141204466,0.0,0.0
27715.5260479,8.29205882353,8.86,0.139817226,0.0,0.0
27716.605356,8.29205882353,8.88333333333,0.137143251,0.0,0.0
27717.7310579,8.29205882353,8.90666666667,0.136368922,0.0,0.0
27718.803375,8.29205882353,8.93,0.133455626,0.0,0.0
27719.9293728,8.29205882353,8.95333333333,0.132487538,0.0,0.0
27721.0085478,8.29205882353,8.97666666667,0.129755895,0.0,0.0
27722.131696,8.29205882353,9.0,0.128619909,0.0,0.0
27723.21064,8.29205882353,9.02333333333,0.127357591,0.0,0.0
27724.3420768,8.29205882353,9.04666666667,0.1260748,0.0,0.0
27725.4284558,8.29205882353,9.07,0.122713352,0.0,0.0
27726.5453329,8.29205882353,9.09333333333,0.120799677,0.0,0.0
27727.626972,8.29205882353,9.11666666667,0.119692072,0.0,0.0
27728.748148,8.29205882353,9.14,0.119641298,0.0,0.0
27729.8274219,8.29205882353,9.16333333333,0.116687238,0.0,0.0
27730.9483638,8.29205882353,9.18666666667,0.114775982,0.0,0.0
27732.027421,8.29205882353,9.21,0.11150674,0.0,0.0
27733.1485088,8.29205882353,9.23333333333,0.108762199,0.0,0.0
27734.226949,8.29205882353,9.25666666667,0.106260223,0.0,0.0
27735.3505769,8.29205882353,9.28,0.104788935,0.0,0.0
27736.4298568,8.29205882353,9.30333333333,0.103017436,0.0,0.0
27737.5541618,8.29205882353,9.32666666667,0.100140064,0.0,0.0
27738.6332629,8.29205882353,9.35,0.0969955272,0.0,0.0
27739.7570629,8.29205882353,9.37333333333,0.0942857239,0.0,0.0
27740.8404288,8.29205882353,9.39666666667,0.0927194776,0.0,0.0
27741.9596999,8.29205882353,9.42,0.0897562132,0.0,0.0
27743.038826,8.29205882353,9.44333333333,0.0903186122,0.0,0.0
27744.1593828,8.29205882353,9.46666666667,0.0882010691,0.0,0.0
27745.2394929,8.29205882353,9.49,0.0873493989,0.0,0.0
27746.3629248,8.29205882353,9.51333333333,0.087863521,0.0,0.0
27747.4435859,8.29205882353,9.53666666667,0.0859789877,0.0,0.0
27748.5652318,8.29205882353,9.56,0.0856203428,0.0,0.0
27749.6443629,8.29205882353,9.58333333333,0.0839439885,0.0,0.0
27750.7676108,8.29205882353,9.60666666667,0.0829192152,0.0,0.0
27751.845469,8.29205882353,9.63,0.0826389557,0.0,0.0
27752.9682348,8.29205882353,9.65333333333,0.0820937921,0.0,0.0
27754.0485568,8.29205882353,9.67666666667,0.0814161697,0.0,0.0
27755.1712019,8.29205882353,9.7,0.0814085571,0.0,0.0
27756.2494168,8.29205882353,9.72333333333,0.0811515569,0.0,0.0
27757.371248,8.29205882353,9.74666666667,0.0810330631,0.0,0.0
27758.4507959,8.29205882353,9.77,0.0807763565,0.0,0.0
27759.5746338,8.29205882353,9.79333333333,0.0805732924,0.0,0.0
27760.655993,8.29205882353,9.81666666667,0.0803787651,0.0,0.0
27761.7911289,8.29205882353,9.84,0.0802523313,0.0,0.0
27762.8698409,8.29205882353,9.86333333333,0.080210834,0.0,0.0
27763.9898019,8.29205882353,9.88666666667,0.0801411247,0.0,0.0
27765.070375,8.29205882353,9.91,0.0800185533,0.0,0.0
27766.1850438,8.29205882353,9.93333333333,0.0799647823,0.0,0.0
27767.26386,8.29205882353,9.95666666667,0.0799750045,0.0,0.0
27768.3833978,8.29205882353,9.98,0.0799607695,0.0,0.0
27769.472734,8.29205882353,10.0033333333,0.0799262097,0.0,0.0
27770.5886669,8.29205882353,10.0266666667,0.0799127252,0.0,0.0
27771.668545,8.29205882353,10.05,0.0799103941,0.0,0.0
27772.7912369,8.29205882353,10.0733333333,0.0798978791,0.0,0.0
27773.8695929,8.29205882353,10.0966666667,0.079904903,0.0,0.0
27774.9911959,8.29205882353,10.12,0.0798809704,0.0,0.0
27776.0711188,8.29205882353,10.1433333333,0.0798886627,0.0,0.0
27777.1970479,8.29205882353,10.1666666667,0.0798978814,0.0,0.0
27778.275718,8.29205882353,10.19,0.0798925057,0.0,0.0
27779.39463,8.29205882353,10.2133333333,0.0798693692,0.0,0.0
27780.4812918,8.29205882353,10.2366666667,0.0798796674,0.0,0.0
27781.5997798,8.29205882353,10.26,0.0798649814,0.0,0.0
27782.6797988,8.29205882353,10.2833333333,0.0798545791,0.0,0.0
27783.7975149,8.29205882353,10.3066666667,0.0798432463,0.0,0.0
27784.8767979,8.29205882353,10.33,0.0798388278,0.0,0.0
27786.0221179,8.29205882353,10.3533333333,0.0798328269,0.0,0.0
27787.102083,8.29205882353,10.3766666667,0.0798314265,0.0,0.0
27788.220305,8.29205882353,10.4,0.0798406622,0.0,0.0
27789.3069839,8.29205882353,10.4233333333,0.0798425309,0.0,0.0
27790.4294059,8.29205882353,10.4466666667,0.0798381214,0.0,0.0
27791.5368259,8.29205882353,10.47,0.0798371294,0.0,0.0
27792.648366,8.29205882353,10.4933333333,0.0798629694,0.0,0.0
27793.7296128,8.29205882353,10.5166666667,0.0798526559,0.0,0.0
27794.8552768,8.29205882353,10.54,0.0798450836,0.0,0.0
27795.9353828,8.29205882353,10.5633333333,0.079851057,0.0,0.0
27797.0473828,8.29205882353,10.5866666667,0.0798670989,0.0,0.0
27798.1274078,8.29205882353,10.61,0.0798612759,0.0,0.0
27799.2149889,8.29205882353,10.6333333333,0.0798646339,0.0,0.0
27800.2967229,8.29205882353,10.6566666667,0.0798574295,0.0,0.0
27801.420336,8.29205882353,10.68,0.0798591522,0.0,0.0
27802.5016298,8.29205882353,10.7033333333,0.0798689194,0.0,0.0
27803.6203828,8.29205882353,10.7266666667,0.0798584271,0.0,0.0
27804.6997249,8.29205882353,10.75,0.0798798723,0.0,0.0
27805.8206429,8.29205882353,10.7733333333,0.0798661174,0.0,0.0
27806.9002359,8.29205882353,10.7966666667,0.0799001868,0.0,0.0
27808.026129,8.29205882353,10.82,0.0798869093,0.0,0.0
27809.1074629,8.29205882353,10.8433333333,0.0799058258,0.0,0.0
27810.228678,8.29205882353,10.8666666667,0.0799091014,0.0,0.0
27811.3079588,8.29205882353,10.89,0.0799225982,0.0,0.0
27812.431484,8.29205882353,10.9133333333,0.0799119574,0.0,0.0
27813.5184669,8.29205882353,10.9366666667,0.0799172132,0.0,0.0
27814.6321828,8.29205882353,10.96,0.0798935807,0.0,0.0
27815.7111268,8.29205882353,10.9833333333,0.0799005044,0.0,0.0
27816.833463,8.29205882353,11.0066666667,0.0798766841,0.0,0.0
27817.920877,8.29205882353,11.03,0.079870032,0.0,0.0
27819.0361638,8.29205882353,11.0533333333,0.0798307835,0.0,0.0
27820.1174219,8.29205882353,11.0766666667,0.0798516738,0.0,0.0
27821.2352409,8.29205882353,11.1,0.0798320231,0.0,0.0
27822.3176639,8.29205882353,11.1233333333,0.0798253063,0.0,0.0
27823.4419889,8.29205882353,11.1466666667,0.0798216903,0.0,0.0
27824.519351,8.29205882353,11.17,0.0798273931,0.0,0.0
27825.6446459,8.29205882353,11.1933333333,0.0798178711,0.0,0.0
27826.7246499,8.29205882353,11.2166666667,0.0798247291,0.0,0.0
27827.8439758,8.29205882353,11.24,0.0798280677,0.0,0.0
27828.929642,8.29205882353,11.2633333333,0.079822669,0.0,0.0
27830.0497758,8.29205882353,11.2866666667,0.0798178552,0.0,0.0
27831.1287668,8.29205882353,11.31,0.0798209387,0.0,0.0
27832.2492468,8.29205882353,11.3333333333,0.079819299,0.0,0.0
27833.3313479,8.29205882353,11.3566666667,0.0798237485,0.0,0.0
27834.4521668,8.29205882353,11.38,0.0798054848,0.0,0.0
27835.5347769,8.29205882353,11.4033333333,0.0797425286,0.0,0.0
27836.657759,8.29205882353,11.4266666667,0.0796217826,0.0,0.0
27837.7368469,8.29205882353,11.45,0.0793892079,0.0,0.0
27838.857734,8.29205882353,11.4733333333,0.0788093525,0.0,0.0
27839.9404929,8.29205882353,11.4966666667,0.0780956057,0.0,0.0
27841.0605628,8.29205882353,11.52,0.0765250808,0.0,0.0
27842.1415608,8.29205882353,11.5433333333,0.0751214005,0.0,0.0
27843.2604418,8.29205882353,11.5666666667,0.0711279628,0.0,0.0
27844.340591,8.29205882353,11.59,0.0678915325,0.0,0.0
27845.463553,8.29205882353,11.6133333333,0.0627983181,0.0,0.0
27846.5425248,8.29205882353,11.6366666667,0.0568738209,0.0,0.0
27847.6638229,8.29205882353,11.66,0.0520559024,0.0,0.0
27848.743259,8.29205882353,11.6833333333,0.0455700917,0.0,0.0
27849.8817389,8.29205882353,11.7066666667,0.0397545458,0.0,0.0
27850.9611068,8.29205882353,11.73,0.034174045,0.0,0.0
27852.0847168,8.29205882353,11.7533333333,0.0280217739,0.0,0.0
27853.1718929,8.29205882353,11.7766666667,0.0232063482,0.0,0.0
27854.29897,8.29205882353,11.8,0.0194013843,0.0,0.0
27855.3797238,8.29205882353,11.8233333333,0.0153684512,0.0,0.0
27856.5035908,8.29205882353,11.8466666667,0.0126252613,0.0,0.0
27857.5849779,8.29205882353,11.87,0.0107066223,0.0,0.0
27858.7034848,8.29205882353,11.8933333333,0.00843282827,0.0,0.0
27859.7852929,8.29205882353,11.9166666667,0.00679001211,0.0,0.0
27860.9043708,8.29205882353,11.94,0.00534098532,0.0,0.0
27861.9857538,8.29205882353,11.9633333333,0.00448632914,0.0,0.0
27863.1064758,8.29205882353,11.9866666667,0.0034355475,0.0,0.0
27864.1919868,8.29205882353,12.01,0.00280653223,0.0,0.0
27865.311132,8.29205882353,12.0333333333,0.00218127956,0.0,0.0
27866.3986549,8.29205882353,12.0566666667,0.0017101135,0.0,0.0
27867.5116789,8.29205882353,12.08,0.00151324146,0.0,0.0
27868.5965779,8.29205882353,12.1033333333,0.00122594134,0.0,0.0
27869.7146468,8.29205882353,12.1266666667,0.00104819924,0.0,0.0
27870.7932758,8.29205882353,12.15,0.00083600609,0.0,0.0
27871.9152269,8.29205882353,12.1733333333,0.000707553247,0.0,0.0
27872.9967928,8.29205882353,12.1966666667,0.000567877408,0.0,0.0
27874.1151278,8.29205882353,12.22,0.000469079252,0.0,0.0
27875.1938629,8.29205882353,12.2433333333,0.000383132905,0.0,0.0
27876.3132908,8.29205882353,12.2666666667,0.000316883005,0.0,0.0
27877.3936539,8.29205882353,12.29,0.000259522607,0.0,0.0
27878.5127759,8.29205882353,12.3133333333,0.000229191372,0.0,0.0
27879.599931,8.29205882353,12.3366666667,0.000197894543,0.0,0.0
27880.714633,8.29205882353,12.36,0.000176783569,0.0,0.0
27881.7956798,8.29205882353,12.3833333333,0.000155625519,0.0,0.0
27882.9159679,8.29205882353,12.4066666667,0.00015083111,0.0,0.0
27883.995435,8.29205882353,12.43,0.000118891708,0.0,0.0
27885.1133518,8.29205882353,12.4533333333,0.000117259683,0.0,0.0
27886.1939719,8.29205882353,12.4766666667,0.000107536538,0.0,0.0
27887.3134389,8.29205882353,12.5,0.000103706213,0.0,0.0
27914.5488129,8.30647058824,7.6,0.000203352173,0.0,0.0
27915.6307039,8.30647058824,7.62333333333,0.000189741961,0.0,0.0
27916.7528498,8.30647058824,7.64666666667,0.000205435509,0.0,0.0
27917.8327508,8.30647058824,7.67,0.000208191283,0.0,0.0
27918.9565408,8.30647058824,7.69333333333,0.000201518128,0.0,0.0
27920.0289428,8.30647058824,7.71666666667,0.000207136513,0.0,0.0
27921.151428,8.30647058824,7.74,0.000188042884,0.0,0.0
27922.2309799,8.30647058824,7.76333333333,0.000203333677,0.0,0.0
27923.355757,8.30647058824,7.78666666667,0.000209132374,0.0,0.0
27924.4348509,8.30647058824,7.81,0.000207946938,0.0,0.0
27925.5524838,8.30647058824,7.83333333333,0.00019255255,0.0,0.0
27926.631074,8.30647058824,7.85666666667,0.00019731064,0.0,0.0
27927.76015,8.30647058824,7.88,0.000198602465,0.0,0.0
27928.8394518,8.30647058824,7.90333333333,0.000208827626,0.0,0.0
27929.9570818,8.30647058824,7.92666666667,0.000167697635,0.0,0.0
27931.0409648,8.30647058824,7.95,0.000185907333,0.0,0.0
27932.1583338,8.30647058824,7.97333333333,0.0001841238,0.0,0.0
27933.2478299,8.30647058824,7.99666666667,0.00027995684,0.0,0.0
27934.3660779,8.30647058824,8.02,0.000559385042,0.0,0.0
27935.4459689,8.30647058824,8.04333333333,0.0017646373,0.0,0.0
27936.5744689,8.30647058824,8.06666666667,0.00770189198,0.0,0.0
27937.6527739,8.30647058824,8.09,0.0257951951,0.0,0.0
27938.7778289,8.30647058824,8.11333333333,0.0496560219,0.0,0.0
27939.858192,8.30647058824,8.13666666667,0.073903466,0.0,0.0
27940.9836628,8.30647058824,8.16,0.0943159202,0.0,0.0
27942.0645099,8.30647058824,8.18333333333,0.11541496,0.0,0.0
27943.1864648,8.30647058824,8.20666666667,0.130695142,0.0,0.0
27944.2642879,8.30647058824,8.23,0.14271454,0.0,0.0
27945.3820529,8.30647058824,8.25333333333,0.148011084,0.0,0.0
27946.5391929,8.30647058824,8.27666666667,0.149903897,0.0,0.0
27947.6191528,8.30647058824,8.3,0.150770563,0.0,0.0
27948.6980619,8.30647058824,8.32333333333,0.151292648,0.0,0.0
27949.8273299,8.30647058824,8.34666666667,0.150925306,0.0,0.0
27950.9366899,8.30647058824,8.37,0.150857789,0.0,0.0
27952.035301,8.30647058824,8.39333333333,0.150535071,0.0,0.0
27953.160157,8.30647058824,8.41666666667,0.150354529,0.0,0.0
27954.2395229,8.30647058824,8.44,0.150221694,0.0,0.0
27955.3654139,8.30647058824,8.46333333333,0.149931342,0.0,0.0
27956.4451709,8.30647058824,8.48666666667,0.150441069,0.0,0.0
27957.5739079,8.30647058824,8.51,0.151030183,0.0,0.0
27958.653904,8.30647058824,8.53333333333,0.150508557,0.0,0.0
27959.779151,8.30647058824,8.55666666667,0.150399222,0.0,0.0
27960.8658469,8.30647058824,8.58,0.150339499,0.0,0.0
27961.9812448,8.30647058824,8.60333333333,0.150222104,0.0,0.0
27963.068578,8.30647058824,8.62666666667,0.149870564,0.0,0.0
27964.1847379,8.30647058824,8.65,0.149410734,0.0,0.0
27965.264056,8.30647058824,8.67333333333,0.148574482,0.0,0.0
27966.3824568,8.30647058824,8.69666666667,0.147892791,0.0,0.0
27967.4627228,8.30647058824,8.72,0.147515944,0.0,0.0
27968.5843699,8.30647058824,8.74333333333,0.14725862,0.0,0.0
27969.6707449,8.30647058824,8.76666666667,0.146446437,0.0,0.0
27970.7878289,8.30647058824,8.79,0.145804999,0.0,0.0
27971.867095,8.30647058824,8.81333333333,0.145192021,0.0,0.0
27973.0050998,8.30647058824,8.83666666667,0.143525889,0.0,0.0
27974.0858259,8.30647058824,8.86,0.142298154,0.0,0.0
27975.2025619,8.30647058824,8.88333333333,0.141081692,0.0,0.0
27976.279552,8.30647058824,8.90666666667,0.139159681,0.0,0.0
27977.4115319,8.30647058824,8.93,0.138511521,0.0,0.0
27978.4912229,8.30647058824,8.95333333333,0.137793128,0.0,0.0
27979.6112349,8.30647058824,8.97666666667,0.13678424,0.0,0.0
27980.691381,8.30647058824,9.0,0.134568156,0.0,0.0
27981.8107908,8.30647058824,9.02333333333,0.132267942,0.0,0.0
27982.8988719,8.30647058824,9.04666666667,0.128973402,0.0,0.0
27984.017206,8.30647058824,9.07,0.128075238,0.0,0.0
27985.1032629,8.30647058824,9.09333333333,0.125526654,0.0,0.0
27986.221648,8.30647058824,9.11666666667,0.123381889,0.0,0.0
27987.3011398,8.30647058824,9.14,0.121068093,0.0,0.0
27988.4168429,8.30647058824,9.16333333333,0.118385171,0.0,0.0
27989.4990039,8.30647058824,9.18666666667,0.116383019,0.0,0.0
27990.6200969,8.30647058824,9.21,0.111608874,0.0,0.0
27991.70099,8.30647058824,9.23333333333,0.110722174,0.0,0.0
27992.8203399,8.30647058824,9.25666666667,0.108637575,0.0,0.0
27993.8990359,8.30647058824,9.28,0.10663348,0.0,0.0
27995.0138268,8.30647058824,9.30333333333,0.104177332,0.0,0.0
27996.0929868,8.30647058824,9.32666666667,0.10248037,0.0,0.0
27997.2166409,8.30647058824,9.35,0.10043477,0.0,0.0
27998.2983909,8.30647058824,9.37333333333,0.0985288459,0.0,0.0
27999.419452,8.30647058824,9.39666666667,0.0967876404,0.0,0.0
28000.4993238,8.30647058824,9.42,0.0958463054,0.0,0.0
28001.6388218,8.30647058824,9.44333333333,0.0929075117,0.0,0.0
28002.7262518,8.30647058824,9.46666666667,0.0912684334,0.0,0.0
28003.846751,8.30647058824,9.49,0.0899165371,0.0,0.0
28004.927202,8.30647058824,9.51333333333,0.089204593,0.0,0.0
28006.0446768,8.30647058824,9.53666666667,0.0872385464,0.0,0.0
28007.125551,8.30647058824,9.56,0.0860703411,0.0,0.0
28008.2431099,8.30647058824,9.58333333333,0.0855015207,0.0,0.0
28009.324374,8.30647058824,9.60666666667,0.0847946037,0.0,0.0
28010.445931,8.30647058824,9.63,0.0840427116,0.0,0.0
28011.5260949,8.30647058824,9.65333333333,0.0837300047,0.0,0.0
28012.6450918,8.30647058824,9.67666666667,0.0827093777,0.0,0.0
28013.7300408,8.30647058824,9.7,0.0822050573,0.0,0.0
28014.8552859,8.30647058824,9.72333333333,0.08181826,0.0,0.0
28015.9437759,8.30647058824,9.74666666667,0.0811663177,0.0,0.0
28017.0627019,8.30647058824,9.77,0.0808705573,0.0,0.0
28018.143724,8.30647058824,9.79333333333,0.0808702474,0.0,0.0
28019.2607279,8.30647058824,9.81666666667,0.0806257389,0.0,0.0
28020.3463418,8.30647058824,9.84,0.0804862193,0.0,0.0
28021.4636698,8.30647058824,9.86333333333,0.0803685102,0.0,0.0
28022.5446708,8.30647058824,9.88666666667,0.0802847102,0.0,0.0
28023.6620109,8.30647058824,9.91,0.0801569934,0.0,0.0
28024.7428389,8.30647058824,9.93333333333,0.0801303438,0.0,0.0
28025.860817,8.30647058824,9.95666666667,0.080115315,0.0,0.0
28026.9465799,8.30647058824,9.98,0.0800413835,0.0,0.0
28028.074471,8.30647058824,10.0033333333,0.0800475682,0.0,0.0
28029.162262,8.30647058824,10.0266666667,0.0800074001,0.0,0.0
28030.280314,8.30647058824,10.05,0.0799867645,0.0,0.0
28031.3617778,8.30647058824,10.0733333333,0.0799514029,0.0,0.0
28032.4816709,8.30647058824,10.0966666667,0.079968093,0.0,0.0
28033.5622289,8.30647058824,10.12,0.0799489858,0.0,0.0
28034.682354,8.30647058824,10.1433333333,0.079917545,0.0,0.0
28035.7645879,8.30647058824,10.1666666667,0.079891536,0.0,0.0
28036.8886788,8.30647058824,10.19,0.0798959827,0.0,0.0
28037.9761639,8.30647058824,10.2133333333,0.079873028,0.0,0.0
28039.0947628,8.30647058824,10.2366666667,0.0798779271,0.0,0.0
28040.1736338,8.30647058824,10.26,0.0798509476,0.0,0.0
28041.2932079,8.30647058824,10.2833333333,0.0798490422,0.0,0.0
28042.3728728,8.30647058824,10.3066666667,0.0798319932,0.0,0.0
28043.4888518,8.30647058824,10.33,0.0798340304,0.0,0.0
28044.5677409,8.30647058824,10.3533333333,0.0798245415,0.0,0.0
28045.6856089,8.30647058824,10.3766666667,0.0798301035,0.0,0.0
28046.7656829,8.30647058824,10.4,0.0798540887,0.0,0.0
28047.884095,8.30647058824,10.4233333333,0.0798434922,0.0,0.0
28048.969342,8.30647058824,10.4466666667,0.0798510581,0.0,0.0
28050.0738189,8.30647058824,10.47,0.0798527586,0.0,0.0
28051.1525578,8.30647058824,10.4933333333,0.0798516708,0.0,0.0
28052.2739248,8.30647058824,10.5166666667,0.079833844,0.0,0.0
28053.3529449,8.30647058824,10.54,0.0798438779,0.0,0.0
28054.4934919,8.30647058824,10.5633333333,0.0798486201,0.0,0.0
28055.5743179,8.30647058824,10.5866666667,0.079839217,0.0,0.0
28056.693975,8.30647058824,10.61,0.0798251372,0.0,0.0
28057.7750428,8.30647058824,10.6333333333,0.0797988809,0.0,0.0
28058.8944249,8.30647058824,10.6566666667,0.0798029622,0.0,0.0
28059.9795408,8.30647058824,10.68,0.0797973943,0.0,0.0
28061.099617,8.30647058824,10.7033333333,0.0798021595,0.0,0.0
28062.1800439,8.30647058824,10.7266666667,0.0798026708,0.0,0.0
28063.3051889,8.30647058824,10.75,0.0797736103,0.0,0.0
28064.3859968,8.30647058824,10.7733333333,0.0797864337,0.0,0.0
28065.5049939,8.30647058824,10.7966666667,0.0797788468,0.0,0.0
28066.5925999,8.30647058824,10.82,0.0797927269,0.0,0.0
28067.6936119,8.30647058824,10.8433333333,0.0797868818,0.0,0.0
28068.7819788,8.30647058824,10.8666666667,0.0797937817,0.0,0.0
28069.893863,8.30647058824,10.89,0.0797937714,0.0,0.0
28070.9814088,8.30647058824,10.9133333333,0.0798245477,0.0,0.0
28072.0963259,8.30647058824,10.9366666667,0.0798137648,0.0,0.0
28073.178345,8.30647058824,10.96,0.0798235166,0.0,0.0
28074.2993279,8.30647058824,10.9833333333,0.0798162778,0.0,0.0
28075.3787398,8.30647058824,11.0066666667,0.0798040896,0.0,0.0
28076.5164888,8.30647058824,11.03,0.0797967131,0.0,0.0
28077.5972028,8.30647058824,11.0533333333,0.0798068211,0.0,0.0
28078.7143478,8.30647058824,11.0766666667,0.0797858251,0.0,0.0
28079.7923639,8.30647058824,11.1,0.0797801947,0.0,0.0
28080.9079478,8.30647058824,11.1233333333,0.0797793366,0.0,0.0
28081.9877129,8.30647058824,11.1466666667,0.0797596732,0.0,0.0
28083.1082048,8.30647058824,11.17,0.0797486701,0.0,0.0
28084.1866958,8.30647058824,11.1933333333,0.0797474266,0.0,0.0
28085.311085,8.30647058824,11.2166666667,0.0797441426,0.0,0.0
28086.3903999,8.30647058824,11.24,0.0797302556,0.0,0.0
28087.5110419,8.30647058824,11.2633333333,0.0797299693,0.0,0.0
28088.5901668,8.30647058824,11.2866666667,0.0797371544,0.0,0.0
28089.714103,8.30647058824,11.31,0.0797302087,0.0,0.0
28090.792984,8.30647058824,11.3333333333,0.079754092,0.0,0.0
28091.9168308,8.30647058824,11.3566666667,0.0797503661,0.0,0.0
28093.0023229,8.30647058824,11.38,0.0797629523,0.0,0.0
28094.1196518,8.30647058824,11.4033333333,0.0797528284,0.0,0.0
28095.1988308,8.30647058824,11.4266666667,0.0797427648,0.0,0.0
28096.3224049,8.30647058824,11.45,0.0796899751,0.0,0.0
28097.4014518,8.30647058824,11.4733333333,0.0796195046,0.0,0.0
28098.5254309,8.30647058824,11.4966666667,0.0793258459,0.0,0.0
28099.6033888,8.30647058824,11.52,0.0788641982,0.0,0.0
28100.7255349,8.30647058824,11.5433333333,0.0781247124,0.0,0.0
28101.811358,8.30647058824,11.5666666667,0.0760967988,0.0,0.0
28102.9306939,8.30647058824,11.59,0.0732038399,0.0,0.0
28104.0167899,8.30647058824,11.6133333333,0.0704129868,0.0,0.0
28105.1336458,8.30647058824,11.6366666667,0.0659133354,0.0,0.0
28106.2125478,8.30647058824,11.66,0.0610080745,0.0,0.0
28107.3340259,8.30647058824,11.6833333333,0.05590531,0.0,0.0
28108.41325,8.30647058824,11.7066666667,0.0491907035,0.0,0.0
28109.5514669,8.30647058824,11.73,0.0431194612,0.0,0.0
28110.632813,8.30647058824,11.7533333333,0.0363418171,0.0,0.0
28111.7473209,8.30647058824,11.7766666667,0.0329932539,0.0,0.0
28112.8266258,8.30647058824,11.8,0.0269484257,0.0,0.0
28113.942137,8.30647058824,11.8233333333,0.0230046579,0.0,0.0
28115.0312278,8.30647058824,11.8466666667,0.019238229,0.0,0.0
28116.1626098,8.30647058824,11.87,0.0171233794,0.0,0.0
28117.243155,8.30647058824,11.8933333333,0.0138035818,0.0,0.0
28118.3608119,8.30647058824,11.9166666667,0.0109194866,0.0,0.0
28119.4407539,8.30647058824,11.94,0.00903706515,0.0,0.0
28120.5701289,8.30647058824,11.9633333333,0.00698441377,0.0,0.0
28121.6508079,8.30647058824,11.9866666667,0.00557222438,0.0,0.0
28122.7693088,8.30647058824,12.01,0.00458685043,0.0,0.0
28123.849901,8.30647058824,12.0333333333,0.00358978431,0.0,0.0
28124.9775789,8.30647058824,12.0566666667,0.00285213685,0.0,0.0
28126.063134,8.30647058824,12.08,0.00240918174,0.0,0.0
28127.1910739,8.30647058824,12.1033333333,0.00194161605,0.0,0.0
28128.2722208,8.30647058824,12.1266666667,0.00161238454,0.0,0.0
28129.3825409,8.30647058824,12.15,0.0012836299,0.0,0.0
28130.4608288,8.30647058824,12.1733333333,0.00104781585,0.0,0.0
28131.5823789,8.30647058824,12.1966666667,0.000851885538,0.0,0.0
28132.662607,8.30647058824,12.22,0.000716078271,0.0,0.0
